word,score
officer,0.0007067605987267186
chief,0.000617348302961647
term,0.0005828708732384626
shares,0.000570756156513174
announced,0.0005699365735341334
company,0.0005377207172941917
investment,0.0005318388945408628
shareholders,0.0005009116866687276
ended,0.0004737481631726926
consider,0.0004630405868503822
companies,0.00045080781255040636
longer,0.0004464159348805859
response,0.0004360454987637333
deliver,0.00042655165447734477
billion,0.00041077203818045907
expectations,0.0003950333039678753
research,0.00038858543460435564
market,0.00037491599318766847
year,0.0003745709250880747
nasdaq,0.0003734280934531813
current,0.00035723769473158795
subject,0.00035617214850009685
total,0.0003541398793019563
said,0.0003536265655955527
coming,0.00035344127282799334
million,0.0003526776530306403
strong,0.0003493052713258052
analysis,0.00034926907659244916
united,0.0003481309917899
plan,0.00034673220064887635
build,0.00034668748329568297
forward,0.0003457544359485768
filed,0.0003421722334211507
result,0.00034125128215811614
applicable,0.00033995259818224546
making,0.00033679575048481414
risk,0.0003363626820843902
customers,0.00033382508589135295
annual,0.0003335733589157578
people,0.00033148607668787575
changed,0.00033102469493373926
months,0.00032930446113151415
period,0.00032896581693236997
form,0.00032536858666298277
ago,0.0003212926517863652
operating,0.00032096464025303757
years,0.00031995614396878116
fund,0.00031975874497280465
real,0.00031962754883431606
provide,0.00031819177427649606
higher,0.00031576789388069266
including,0.0003121686785527795
instance,0.00031114416728669514
income,0.0003067679436725959
latest,0.0003062103265845758
february,0.00030412862344312154
balance,0.00029653160387507093
believe,0.0002962801015124479
analyst,0.0002934295126259504
release,0.00029340084183729207
reflect,0.0002870694835142598
assets,0.00028630151722131437
share,0.0002849172506862497
way,0.00028420038905514023
process,0.0002810668487773815
growth,0.0002786875325122588
perspective,0.00027691041843445256
working,0.0002743526502153635
executive,0.00027379847551473654
high,0.00027348069281968367
given,0.0002678052874849388
ceo,0.0002657181202791121
previously,0.00026514369081623583
decision,0.0002635963793535657
states,0.00026301338979647855
class,0.00026118005127514745
average,0.000258533993901403
purchased,0.0002565565034633938
data,0.00025593185503023725
added,0.00025019319949174594
earnings,0.00024955610094660373
committee,0.0002489239132176242
recent,0.0002423169147175435
help,0.000240080737477545
means,0.00023936003328096543
changing,0.00023823891940483999
globe,0.00023351389219954276
addition,0.00023325473031514916
end,0.00023310057742821294
potential,0.00023255751938313266
partner,0.00023188638824995434
agreement,0.00023120509345074495
publicly,0.00022944576038499187
measures,0.00022497179748067655
growing,0.0002208400836323576
today,0.00021971623126352033
report,0.00021945307855613755
identified,0.0002191358290507368
accordance,0.00021541336353581828
providing,0.00021531334511437213
track,0.00021471974489835853
spending,0.0002117531084766647
directly,0.00020874986386390474
scale,0.00020814570704984667
advertising,0.00020677778302223606
value,0.0002062463542115687
provided,0.00020557291593435855
act,0.00020491474028985434
law,0.00020081832428933436
single,0.00019853654984954667
challenges,0.00019793506989463063
president,0.00019727243531586375
gain,0.00019409472164962668
power,0.00019381724369191058
need,0.00019034835598106322
later,0.00018913246504299706
better,0.0001887153100762941
assumptions,0.00018848979571346717
experience,0.0001884456786190242
exchange,0.0001871032087538114
regulation,0.00018591011077970473
insights,0.00018432512987793953
required,0.0001828026663564973
strategy,0.00018118307365458025
note,0.00017990705012499087
join,0.00017972361845151037
services,0.00017897208001507584
customer,0.00017841268777496401
firm,0.00017833109201112712
certain,0.000177249359096459
held,-9.201760601272963e-05
closer,-9.293291513898297e-05
example,-9.416502800131332e-05
party,-9.601482738551208e-05
articles,-9.644771330496641e-05
main,-9.698546640719778e-05
positive,-9.730838035485553e-05
words,-9.92673660240005e-05
things,-9.970475207900393e-05
dividend,-0.00010020395833065333
decline,-0.00010181951534512861
common,-0.000104460094288398
pleased,-0.00010742069405974048
options,-0.00010938245906647458
banking,-0.00010973979391040073
decisions,-0.00010980956575040168
products,-0.00011043263732139998
adding,-0.00011048922323528814
expect,-0.00011105475164559604
quarter,-0.00011120943174938791
focused,-0.00011124641094040368
stake,-0.00011205410632088887
grow,-0.00011333299464948093
remained,-0.00011527402054559926
continues,-0.00011580464962925357
york,-0.00011738575038854911
published,-0.00011741462033427605
article,-0.00011807635629677358
factor,-0.00012007305145452666
infrastructure,-0.00012303588386792394
hour,-0.00012458780724919778
fundamental,-0.0001246277840368516
industry,-0.00012490909786201158
areas,-0.00012622905047329972
think,-0.00012669212971290567
announcement,-0.0001268288879800437
control,-0.000126853627620399
starting,-0.0001272882847613805
thinking,-0.00012762715561228963
cause,-0.00012783851529303135
identify,-0.00013086252127860517
quarterly,-0.00013193642921061402
place,-0.000132253760861701
start,-0.00013407377313755697
according,-0.00013435603991762912
fact,-0.00013601477185895555
payments,-0.00013736621932301704
nyse,-0.00014051064859584735
public,-0.00014680413745179409
remain,-0.00014861366217530737
aim,-0.00014880035116554788
figures,-0.00015176493714552173
corporate,-0.00015187571327331974
big,-0.00015541010103131334
group,-0.0001561784732394496
low,-0.00015724797559442738
forecasts,-0.00015814666889355726
federal,-0.00016028573289867925
directors,-0.0001606127289727748
generate,-0.00016163363616013775
listed,-0.00016393297099474692
conference,-0.00016430426088496838
story,-0.0001658040234860163
regulatory,-0.00016764027542434345
american,-0.00016828935118873558
continue,-0.00016867637587656466
involve,-0.00016870155660790763
corporation,-0.0001704229165020733
board,-0.00017250952815909675
material,-0.0001736973269043113
zero,-0.00017437494538226342
issues,-0.00017466429313175012
national,-0.00017496405504998028
largest,-0.00017534871921591849
inflation,-0.00017768917176950617
remains,-0.0001779217339284496
account,-0.00017817979124315185
create,-0.0001797787757625568
record,-0.00018037848830881775
case,-0.00018254392468942344
supply,-0.00018326695509194218
recovery,-0.0001851489051910763
actual,-0.0001874731357357017
actually,-0.00018831083076163038
media,-0.0001909161792225419
having,-0.0001928131183369348
level,-0.00019359169739711552
nature,-0.0001954564090390454
touch,-0.00019761233117364445
production,-0.00019795731918421952
objectives,-0.0002008422391400489
portfolio,-0.00020294676013129926
expressed,-0.00020448590585571657
driven,-0.00020544824690861408
projects,-0.00020864129666551604
materially,-0.00020876797174965533
global,-0.0002141541609700647
tools,-0.00021672627931914297
platform,-0.00021725742088452712
payment,-0.00021912725970221335
despite,-0.00022031474178153186
lower,-0.00022437236668990666
