word,score
stock,0.0015368549553574078
june,0.0014220105764218515
investors,0.0014176226735464884
company,0.0013277969142524767
earnings,0.001143089920213575
share,0.00114031640058725
average,0.0011217459429750118
free,0.0010362873365503912
value,0.0010101166723094825
term,0.00100122234163273
shareholders,0.0009819317148053884
industry,0.000968866216989712
performance,0.0009614375122825462
revenue,0.0009239750697648133
business,0.0008640379323982567
analysis,0.0008467706660334369
growth,0.0008362973773801868
total,0.0008251329384027067
prior,0.0008190808933881493
based,0.0008131213960988758
investor,0.0008025373443393464
price,0.0007929040558670061
return,0.000787572870036116
latest,0.0007783833537764974
capital,0.0007780854459120081
companies,0.0007771924664893994
high,0.0007738897306108854
strong,0.0007232697923634816
months,0.0007132896079177029
increase,0.0007086004447592324
significant,0.0006985708215716596
nasdaq,0.0006957369943732736
future,0.0006904109755809354
shows,0.0006884891852978112
view,0.0006865984221626744
result,0.0006741066392803817
year,0.0006534796857514237
time,0.0006454960542511796
long,0.0006380010607752221
higher,0.0006343473170703016
years,0.0006319719954253302
results,0.0006313973034977068
check,0.0006195736985668266
market,0.0006116763906282304
source,0.0006039559777654774
period,0.0006009597881343274
look,0.0006004673673288987
information,0.0005946434459639765
month,0.0005900147314236081
lower,0.0005846699898404347
expectations,0.0005836607601114618
buy,0.0005823355211452934
want,0.0005769476656413722
shareholder,0.0005750825341016294
leading,0.0005710322043543583
new,0.0005648584605962222
use,0.0005619014689603647
like,0.0005516195912932389
class,0.0005514373470037559
report,0.0005422238630278501
good,0.0005384438491559847
annual,0.0005379691949615832
street,0.0005376273526464572
given,0.000534570800768853
quarter,0.0005302568068580934
trends,0.0005294486444273111
eps,0.0005257529462754279
growing,0.0005235042880745296
considered,0.0005207831324414978
following,0.0005200337681787985
cash,0.0005199166731224942
stocks,0.0005198498299102397
shares,0.000518006825909486
technology,0.0005088897728786126
close,0.0005060957060015015
contact,0.0005040493401571441
increased,0.0005030598778565853
trading,0.000500946639393061
important,0.0004948579809076958
estimates,0.0004939484981888008
great,0.0004902001115547368
investment,0.0004887432195634346
recent,0.00048214142233177275
returns,0.000480816081718542
best,0.000479247369215853
sentiment,0.0004773739367366317
date,0.00047422472386398685
investing,0.00047279442061214186
include,0.00047238936026105876
costs,0.0004723531049152243
net,0.00046903314019248235
right,0.0004686232080929978
note,0.00046836973070994855
including,0.0004682512745073971
measures,0.00046755455788582653
trailing,0.0004632121964332544
said,0.00046108022375160215
current,0.00046034512639070446
continues,0.00045492839011878825
currently,0.00045395045833595003
continue,0.00045209750050318316
efficient,0.00045108636800189405
need,0.0004479790046201464
impressive,0.000447778633295139
compared,0.00044773006810291184
underlying,0.00044721725709185597
factors,0.000447054038573078
material,0.00044471418014120444
management,0.00044463306378876257
services,0.0004445586651065655
york,0.0004359036118438081
low,0.0004344742741307074
means,0.00043292768433220966
week,1.948174544829045e-05
numbers,1.9419469530159597e-05
control,1.9145329790470707e-05
come,1.834849229836324e-05
reported,1.601949488546032e-05
day,1.459011533472131e-05
firm,1.4084393415517655e-05
exceeds,1.3879563588477211e-05
closer,1.3633994321860335e-05
create,1.3351681541508828e-05
board,1.200141324811101e-05
insights,1.1888080567169952e-05
operating,9.716910564275781e-06
cause,7.280735889843438e-06
receive,6.284884308512548e-06
common,4.396811021030887e-06
feel,4.112287491509559e-06
gain,1.1702566699868278e-06
president,9.238411286831318e-07
holds,3.7726731857434477e-07
simply,-6.689325313316119e-07
paid,-4.77499816322279e-06
combined,-6.131170411363912e-06
tech,-6.5097367608610395e-06
taking,-6.932208091209528e-06
multiple,-9.302269340524974e-06
attractive,-1.0772059315180883e-05
trend,-1.0926405899147784e-05
checking,-1.4899552913612475e-05
earlier,-1.5289880501935285e-05
level,-1.8421178120090375e-05
later,-2.039122113497785e-05
mentioned,-2.1618525425483015e-05
hold,-2.2946596267244025e-05
makes,-2.315665617128006e-05
included,-2.350466200426909e-05
having,-2.4207472636399253e-05
equity,-2.5279484740854342e-05
stake,-2.5771915230480112e-05
stands,-2.7231026077894768e-05
release,-2.8339338236171995e-05
believes,-2.9821907758072023e-05
required,-2.988275399276099e-05
past,-3.047933396535879e-05
assess,-3.190316497756176e-05
experience,-3.1925943832883746e-05
financial,-3.222949951670135e-05
situation,-3.396200284833379e-05
considering,-3.499115924836398e-05
loss,-3.5315114528533816e-05
present,-3.6627467867099935e-05
federal,-3.733404878731692e-05
known,-3.759707645667124e-05
yield,-3.878147378101026e-05
chief,-3.990558768127199e-05
reflect,-4.0226288185115376e-05
momentum,-4.043590239890588e-05
called,-4.0565743233411754e-05
ownership,-4.157898860892343e-05
institutions,-4.4661170022105097e-05
tell,-4.541687564520142e-05
quickly,-4.6075009972600736e-05
standard,-5.16358955160801e-05
sheet,-5.19098748064059e-05
economy,-5.3267028846498497e-05
large,-5.3418880010222823e-05
work,-5.6146378506661046e-05
corporation,-5.636964201688824e-05
truly,-5.65872016862801e-05
officer,-5.721364876887569e-05
insider,-5.881662625764924e-05
rights,-5.9720799314428676e-05
example,-6.160880664015735e-05
bad,-6.420212851928677e-05
dollar,-6.424359658356983e-05
major,-7.087979935825809e-05
local,-7.299247114457573e-05
wrong,-7.327902372993379e-05
strategy,-7.795818205495666e-05
support,-7.923597217717135e-05
executive,-7.957638014092862e-05
sold,-8.204413517415518e-05
account,-8.57669822146419e-05
model,-8.834258684339333e-05
institutional,-9.155590070705363e-05
equal,-9.429212187452418e-05
typically,-9.921621244004118e-05
comes,-0.00010775443724029995
exchange,-0.00011472208262439927
opportunity,-0.00011538151876194922
powerful,-0.00011899723955130075
businesses,-0.00012485565962495955
respectable,-0.00012675907533120882
health,-0.00012903259418241026
ways,-0.00013048431325492498
big,-0.0001410568167746589
majority,-0.00014352386387148967
policy,-0.00015231276355484626
overall,-0.0001529369840028757
country,-0.00015512674919426986
position,-0.00015591121178508232
actually,-0.00015714006691326681
sell,-0.0001580237579768301
added,-0.00016300374910555802
bank,-0.00016608988090183597
fund,-0.0001777744062682456
seen,-0.00019119828238249337
historic,-0.00020257949007835736
risk,-0.0002071313848293794
build,-0.00022268763389243535
history,-0.00023767802437121323
focus,-0.0002650835384976529
raise,-0.0002876437118223015
