word,score
high,0.0005514853235836634
potential,0.0005442863700755671
debt,0.0005219366963582421
look,0.00048364002220284587
expect,0.00043266467613172827
half,0.0004218447576922381
second,0.00040267196228344727
cash,0.0003987811767747595
government,0.0003795825110479656
payments,0.00037903662262359084
months,0.0003641567206644794
rates,0.00036060011105956864
generating,0.00036046407329127784
contained,0.000359855577235103
plans,0.000354599053350716
week,0.00034218172521359463
low,0.0003375589895946764
historical,0.0003350828232726343
probably,0.00033383617237020915
good,0.0003334124785338266
outlook,0.0003321195255636923
reflect,0.00032903040108356936
major,0.00032870595108146493
factors,0.0003285623685589106
annum,0.00032786773263709
fall,0.0003275471242515595
tools,0.0003266684990781748
anticipate,0.00032516271240672366
successfully,0.00032466831173615427
told,0.000318529515610771
ago,0.0003172069744619962
underlying,0.00031643820136785414
returns,0.00031637736634574726
track,0.00031631079686420075
adding,0.00030871039815249076
measures,0.000300873024482526
let,0.00029786990065157554
hours,0.00029503138138143583
period,0.0002917302529625679
particularly,0.00029125147895977323
having,0.00028970799248842743
january,0.00028560254058287174
positive,0.0002841647446692336
central,0.0002825629176156832
reported,0.0002816023466110488
going,0.00028089287339072897
increased,0.0002779767126559458
obligation,0.0002764494330812206
sales,0.00027390452176655113
estimate,0.0002733731578981183
change,0.0002703286550914488
grow,0.0002702228946977733
excited,0.0002643924698360954
affect,0.0002643745483080511
policy,0.0002636776443766946
world,0.000263399980689987
stock,0.000262086255882557
stable,0.0002620429542479351
developments,0.000261874601211858
valuation,0.0002592568627696176
fairly,0.0002573150434578557
point,0.0002561309384863168
foreign,0.00025281088799495335
demand,0.0002525513354391213
remains,0.00025113856192335494
controls,0.00025024344193993206
analysis,0.0002484528885939222
greater,0.0002461640593524122
earnings,0.0002451182154616107
program,0.00024289366270553205
infrastructure,0.00024285375609622438
paying,0.0002417931644410511
income,0.0002416906139037664
update,0.00023976367704413965
reading,0.00023828633232420227
associated,0.00023713415620029538
come,0.00023374016492355113
trends,0.0002337065478409679
broader,0.00023318464494363967
fundamentals,0.00023138609999235647
current,0.00023029890447081753
maintain,0.0002268705903607137
partners,0.0002262831390562328
forward,0.00022149225877736336
historic,0.0002192582916604618
effective,0.00021467474058299918
modest,0.00021087665839955417
saw,0.00020990840458790378
taking,0.0002096421199765488
estimates,0.0002095235789450206
cause,0.0002087253357479572
range,0.00020454446140186948
estimated,0.00020350953015176943
moment,0.00020264808132096717
welcome,0.00020221560831137786
use,0.00020208982738090914
cut,0.00020149598754330532
thanks,0.00020040337353776792
pandemic,0.0001987412249527412
given,0.00019817376040869692
note,0.0001960329071498273
approach,0.00019553395940246105
continued,0.00019347318603717402
live,0.0001928545631766664
comfortable,0.00019259068449483356
analysts,0.0001903603526153512
person,0.00018973579274406867
pay,0.0001887158434994351
prepared,0.00018688460221880988
requirements,0.00018680216650841065
increasing,0.0001861544134027954
factor,0.00018590135182495725
example,0.00018583401855877248
end,0.00018427225681334197
covered,0.00018281039101922212
levels,0.0001823068581922305
provided,0.00018217951514164349
spending,0.00018197363156542367
cost,0.000180268329114587
history,0.00017997483470407244
considered,0.00017906913639228014
advertisement,0.00017861424837604424
announces,0.0001772025806468084
start,0.00017582552734549765
gaap,0.00017536732386512897
reach,0.00017297678570428782
longer,0.0001688379979908618
ahead,0.00016864705708935263
previously,0.00016816881358896866
option,0.0001676629596390786
prices,0.00016763342299903666
line,0.0001674757662279343
signs,0.00016550819651044428
able,0.0001639484087438526
compared,0.00016323361486090686
bring,0.00016252573945528165
international,0.0001624473727561458
solid,0.00016213377594645343
things,0.00016191088730220838
weighted,0.0001589434114497656
university,0.00015806573246185263
late,0.00015644814361167174
conference,0.0001551355431168313
short,0.00015377047086007019
expand,0.0001536487280035977
model,0.00015329288034752897
single,0.00015324226382717402
