word,score
november,0.0008156019159880347
view,0.0006647060877046636
latest,0.0005689459160429347
shareholders,0.0005308194704550626
general,0.0005171516041899607
buy,0.00050380090827785
let,0.0005023847151401534
stocks,0.0004852141605414675
drop,0.0004831492787143547
levels,0.00047201531865527285
look,0.00046561610958858985
companies,0.0004571802234587273
mentioned,0.0004502457431676607
likely,0.00043226352521131883
strategy,0.0004310696990309104
price,0.00042620744928842564
aim,0.000408254405879403
value,0.00040615815155259794
single,0.00040294473665984583
offerings,0.0003956028298741323
operational,0.00039448405455793235
signs,0.00036943990919130666
ownership,0.0003693612077712797
improve,0.00036554128845934716
combined,0.00035669152661235866
history,0.0003400933832790094
treasury,0.0003394771603715173
brand,0.00033779256249156164
largest,0.0003248915700131662
ceo,0.00031674823827384173
insiders,0.00031523358734309153
facing,0.00031463450013491276
note,0.00031154564436944874
gross,0.000308539112812415
historical,0.000307693273429288
future,0.0003058661384571799
data,0.000303661055739323
question,0.00030082295248433534
comprehensive,0.000300234096301776
opportunities,0.00029782448896269393
dividend,0.00029732086634614414
gain,0.0002933060109911066
holdings,0.0002917133657807171
power,0.00028961663428391963
like,0.00028721935973073664
factor,0.0002850803291089496
historically,0.0002848370722306173
availability,0.0002812949308006421
decisions,0.0002812172907121915
programs,0.00028093210917383963
best,0.000280188608649712
bought,0.00027405114041016015
enhance,0.00027281012703957104
difference,0.0002684024358305489
activities,0.0002670873053967344
materials,0.00026216954815392934
volume,0.00026084484829935154
set,0.0002587564764494474
sell,0.00025414984237613907
equity,0.0002540982100444299
spin,0.0002516745045361697
customer,0.0002516599334777188
market,0.0002474213270591267
private,0.0002467901373967308
january,0.00024672218494960137
management,0.0002442476606833485
commentary,0.0002428092279158647
given,0.0002422189910220825
rates,0.0002371650617221782
driven,0.00023614715147279305
yield,0.00023567963371382627
invested,0.00023316350936250147
ability,0.00023248798670179983
paid,0.00023166472702669606
healthy,0.00023064172381166391
options,0.00022973999360612011
says,0.00022305347896246525
recently,0.00022189243240318095
regulatory,0.00022188702766256748
weeks,0.00022029231730125713
good,0.00021968345809876728
security,0.00021892151062241562
investments,0.00021810176962943584
invest,0.00021520335304052628
powerful,0.00021403393239266747
online,0.0002138243204220126
reduced,0.00020863326602361953
change,0.0002083515230660126
shareholder,0.00020634648311368392
approximately,0.00020314952672977407
reinvested,0.0002029906150080998
