word,score
try,0.00039392741905490864
calculated,0.0003597500055256631
buying,0.00031827408009303914
limited,0.00031758162887841955
significantly,0.0003111024230037195
score,0.00027814018433289125
despite,0.0002743769368955043
insights,0.00026629230410801455
method,0.0002649874167052159
long,0.00026141048573647026
asx,0.0002481155722708261
worth,0.00023253209449387751
selling,0.00022600201576940287
makes,0.00021640486895576887
decent,0.00021252899053180797
historical,0.0002081946892243521
attention,0.00020691195344018555
insiders,0.00018937810032163913
poor,0.00018582879926963328
operations,0.00018524346424018766
ranking,0.00018050076820073113
closely,0.00018008130787485504
study,0.0001757307437941645
gurufocus,0.00017262393224137676
multiples,0.00017215634441140434
developed,0.00016950533106427026
high,0.0001667941652465175
process,0.00016164131642818988
priced,0.00015658626486079493
august,0.00015649277890868326
shareholder,0.00014949357502976005
decline,0.00014167185877364422
generate,0.00013955194158227097
suggest,0.0001343008395025145
sold,0.00013268270887167825
decisions,0.0001300153304668253
returns,0.00012834020983747886
payout,0.00012780305885686812
total,0.00012631978044502385
present,0.00012616744282928333
financials,0.00012283692429695004
larger,0.00011945751993103333
shareholders,0.0001176402731225935
fair,0.00011653119671919277
large,0.00011450957263680146
far,0.00011032350931706889
news,0.00010958181758047243
group,0.00010853425457735503
mind,9.88122811794406e-05
income,9.761320406692455e-05
concerning,9.622333034806377e-05
outstanding,9.510760884587175e-05
purchase,9.311199902125e-05
intrinsic,9.269933458214996e-05
coverage,8.973542886631377e-05
history,8.82683897177348e-05
ratio,8.612436801461516e-05
important,8.601455386296877e-05
generally,8.511093522412315e-05
tool,8.395289353306015e-05
success,8.390851834687102e-05
able,8.220659035076882e-05
gives,8.1486769445929e-05
big,8.08483737328232e-05
billion,8.059133162708045e-05
mean,7.659680837151885e-05
customers,7.300651782887972e-05
possible,7.132482963719568e-05
think,7.050789534904711e-05
useful,6.774821533440945e-05
invest,6.751375140844784e-05
determine,6.655824996023336e-05
fundamentals,6.315810718179639e-05
lower,6.135101754898191e-05
manufacturing,5.854439834565796e-05
understanding,5.740261536946518e-05
balance,5.608454587171958e-05
usually,5.592934695205799e-05
issue,5.549122630527389e-05
like,5.500109258066367e-05
fact,5.495819975931306e-05
continuing,5.3521081409501446e-05
roe,5.3521081409501446e-05
retention,5.3521081409501446e-05
decided,5.3521081409501446e-05
debt,5.189726552379562e-05
readers,5.0726155948175375e-05
local,4.9436136575671026e-05
management,4.5063954408738976e-05
helps,4.446835305977537e-05
adjustment,4.431166029050504e-05
nyse,4.413857560601653e-05
indicating,4.043182761724711e-05
live,3.492451219767462e-05
seeing,3.382379161552319e-05
attractive,3.3417686618699304e-05
valuable,3.2220136639303625e-05
example,3.140015068089564e-05
value,2.731489080661234e-05
overvalued,2.6996671575829e-05
portfolio,2.5187846663228945e-05
supply,2.389019514605068e-05
led,2.326325131569638e-05
relatively,2.2316937441123196e-05
coming,2.1496445804323912e-05
market,2.0753987436499303e-05
historic,2.0664916761801436e-05
course,2.0450723994960872e-05
stands,2.04237764686841e-05
great,2.0390536419731736e-05
metric,1.8050756879571013e-05
suggests,1.8037780699821e-05
help,1.7224345175605804e-05
typically,1.5885999977089876e-05
