word,score
company,0.0017700908684888685
stock,0.001341138845931532
investors,0.0012078400115226994
business,0.0011757772619933227
years,0.0011312454180125242
earnings,0.0010519422684177472
market,0.0010307062583084455
share,0.001025454363646433
new,0.0008996848877702503
like,0.0008932674263850391
growth,0.0008876808678664009
june,0.0008763857544967309
july,0.0008556402485985609
based,0.0007949724122117608
financial,0.0007816816077636495
capital,0.000767421543110217
industry,0.0007639802308131098
high,0.0007551012350560609
look,0.0007476414865657475
said,0.0007451250377402066
leading,0.0007392700328419113
investment,0.0007390786168719143
check,0.0007369989692126859
performance,0.0007362224411604669
group,0.0007212239652165713
analysis,0.0007188077245500992
good,0.0007139590733190707
time,0.0007063436850965405
management,0.0007010233133033173
strong,0.0006967161091750399
shares,0.0006790594643166712
markets,0.0006579658306917924
months,0.0006517742016909924
cash,0.0006488421080908489
companies,0.0006485301285706758
source,0.0006469165321409141
year,0.0006451463732624578
higher,0.0006385865744384737
term,0.0006352734641253397
shareholder,0.0006338838216993413
continue,0.0006316783210118609
given,0.0006300864005126059
long,0.000621606700734724
free,0.0006205780653504835
best,0.0006159636883226428
latest,0.000613314513282448
largest,0.0006113164920922578
factors,0.0006063517390011233
value,0.0006032181533686706
total,0.0005991898636235818
important,0.0005989577805986007
want,0.0005968277630872848
stocks,0.0005819821990795046
low,0.000581060654427458
shareholders,0.0005799375917282638
including,0.0005796504690172058
end,0.0005632829403167985
key,0.0005613639116429812
know,0.0005581308867978526
better,0.0005574313767676811
return,0.000557015716368018
information,0.0005539188663152044
exchange,0.0005458496034513577
believe,0.0005421989879744902
nasdaq,0.0005421455570677624
recent,0.000535468708249058
hong,0.0005328217407058729
kong,0.0005328217407058729
results,0.0005289213888508279
different,0.0005287960442537097
gain,0.0005282871797321496
added,0.0005260075915945985
limited,0.0005257729796765151
ceo,0.0005232819377765585
listed,0.0005212593219476075
press,0.0005208827711111429
making,0.0005205795286204977
note,0.0005202326096121607
able,0.0005189928360773195
quarter,0.0005171885241396941
potential,0.0005164086004820285
use,0.0005139323090846292
investor,0.0005130138993828203
technology,0.0005104438307639676
price,0.0005058138501373293
worth,0.0005050597398053991
case,0.0005030714698150292
investing,0.0005026868235960436
data,0.0005003074185761888
click,0.0004994146217845014
significant,0.0004948455486718781
period,0.0004945376625285156
way,0.00048164712888811495
york,0.0004808377149743788
list,0.00047846413985055925
trading,0.00047794415458082243
general,0.000472218238418621
annual,0.00046766030381664063
expect,0.00046602051473228196
team,0.00046572995972967964
led,0.0004608657942725879
returns,0.00046031879430216384
expectations,0.00045946667841192484
average,0.000454724830177924
second,0.000454304999343982
addition,0.00045151265607595186
recently,0.00044901976725020526
profit,0.00044560769319548874
current,0.0004437731381099188
today,0.0004405059276328495
buy,0.0004384170801706
number,0.0004344931524858075
fair,0.0004307423867120429
china,0.00043073904027715636
firm,0.000430385915354106
view,0.00042281435197549474
report,0.00042161163042047376
email,0.0004209089231125842
signs,0.00042023470975588716
release,0.00041987987131630904
product,0.00041652727004111054
future,0.00041415359383146697
announced,0.00041406995842767596
held,0.0004087603546296414
